t1ID,GCCLSID,ConceptLSID,acceptedFamily,family,fullName,rank,genusHybridMarker,genus,genusBasionymAuthors,genusAuthors,speciesHybridMarker,species,speciesBasAuthors,speciesAuthors,infraspecificRank,infraspecificEpithet,infraspecificBasAuthors,infraspecificAuthors,basionymAuthors,primaryAuthors,publication,collation,page,date,reference,basionymID,replacedSynonymID,nomenclaturalRemarks,taxonomicStatus,acceptedNameID,acceptedName,parentNameID,source,originalID,lastModifiedInSourceAvailable,lastModifiedInSource,dateExported,ipniID,IPNIContributions,GCCDataProviders,notes
GCC-7326FD35-07B0-4E06-B8B5-0147C5496987,urn:lsid:compositae.org:names:7326FD35-07B0-4E06-B8B5-0147C5496987,urn:lsid:compositae.org:concepts:543188,Asteraceae,Asteraceae,"Taraxacum brachyoncum G.E.Haglund",species,,Taraxacum,"","Weber ex F.H.Wigg.",,brachyoncum,"","G.E.Haglund",,,"","",NULL,"G.E.Haglund","Ann. Bot. Fenn. 20(3): 247",,"247",1983,,,,"",Accepted,GCC-7326FD35-07B0-4E06-B8B5-0147C5496987,"Taraxacum brachyoncum G.E.Haglund",GCC-AC8194FF-8493-430B-B3E2-3F67778876A2,GCC,7326FD35-07B0-4E06-B8B5-0147C5496987,true,2010-12-16T04:22:39.210,2012-02-11T19:46:03,,"903201-1","Data Providers:  IPNI, Cichorieae Portal",""
GCC-C1671C8B-68D4-4879-ADD2-0147CB6E282F,urn:lsid:compositae.org:names:C1671C8B-68D4-4879-ADD2-0147CB6E282F,urn:lsid:compositae.org:concepts:439527,Asteraceae,Asteraceae,"Senecillis thyrsoidea (Ledeb.) Kitam.",species,,Senecillis,"","Gaertn.",,thyrsoidea,"Ledeb.","(Ledeb.) Kitam.",,,"","","Ledeb.","Kitam.","Acta Phytotax. Geobot. 1939, viii. 86",,"86",1939,,GCC-68DDE589-35FE-463D-B681-517A87CB8BDF,,"",Synonym,GCC-FF78EE2B-E7CB-49C9-9CC5-08A51C70C9F2,"Ligularia thyrsoidea (Ledeb.) DC.",GCC-8D45BD58-6239-4B18-BE7B-9FD596F3F18C,GCC,C1671C8B-68D4-4879-ADD2-0147CB6E282F,true,2010-04-19T00:01:27.060,2012-02-11T19:46:03,,"243581-1","Data Providers:  IPNI, Tropicos, LCR Editor","citing basionym incorrectly as 'Ligularia thyrsoidea Ledeb.'"
GCC-091274F3-7212-4374-85C6-0147DC8884D5,urn:lsid:compositae.org:names:091274F3-7212-4374-85C6-0147DC8884D5,urn:lsid:compositae.org:concepts:420295,Asteraceae,Asteraceae,"Helichrysum imbricatum (L.) Less.",species,,Helichrysum,"","Mill.",,imbricatum,"L.","(L.) Less.",,,"","","L.","Less.","Syn. Gen. Compos. 279.",,"279",,,,,"",Synonym,GCC-C12FFBE4-C3D5-400D-80BB-C45C8A65B12F,"Helichrysum cochleariforme DC.",GCC-602B4E6F-CF3A-4642-9204-B1D302D25C75,GCC,091274F3-7212-4374-85C6-0147DC8884D5,true,2010-04-16T01:23:42.233,2012-02-11T19:46:03,,"212875-1","Data Providers:  African Plant Database, Govaerts World Compositae Checklist A-G, IPNI, Tropicos","ori:FSA"
GCC-9315DF1F-71E1-4715-B3D6-0147F7542953,urn:lsid:compositae.org:names:9315DF1F-71E1-4715-B3D6-0147F7542953,urn:lsid:compositae.org:concepts:274442,Asteraceae,Asteraceae,"Triplotaxis stellulifera (Benth.) Hutch.",species,,Triplotaxis,"","Hutch.",,stellulifera,"Benth.","(Benth.) Hutch.",,,"","","Benth.","Hutch.","Bull. Misc. Inform. Kew 1914, 356.",,"356",1914,,GCC-6511163F-1915-4E99-AC03-4654C8D89720,,"",Synonym,GCC-4E07AF62-2F5E-4FCA-943D-173E2BD86235,"Cyanthillium stelluliferum (Benth.) H.Rob.",GCC-724D41DA-B7A2-44DB-8388-9F09F470C94C,GCC,9315DF1F-71E1-4715-B3D6-0147F7542953,true,2012-01-25T19:49:25.017,2012-02-11T19:46:03,,"256542-1","Data Providers:  African Plant Database, IPNI, Tropicos, Robinson Vernonieae","ori:FTA"
GCC-5ADB0072-A19A-4180-904E-01481F877B2D,urn:lsid:compositae.org:names:5ADB0072-A19A-4180-904E-01481F877B2D,urn:lsid:compositae.org:concepts:302665,Asteraceae,Asteraceae,"Centaurea pratensis (Lam.) Salisb.",species,,Centaurea,"","L.",,pratensis,"Lam.","(Lam.) Salisb.",,,"","","Lam.","Salisb.",NULL,,"208",1796,,GCC-D9B9F819-4317-4F1C-BFFE-721CCD1EC3EF,,"",Synonym,GCC-FD1FE9DD-4899-4EA3-BE89-5FE5BA72ED4C,"Centaurea jacea L.",GCC-ABACCE00-24F8-4B5D-8168-019DC10C7D65,GCC,5ADB0072-A19A-4180-904E-01481F877B2D,true,2011-09-25T23:01:37.873,2012-02-11T19:46:03,,"191311-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Euro+Med",""
GCC-35409FCD-A7D1-4F2A-A33A-0148C10D52B2,urn:lsid:compositae.org:names:35409FCD-A7D1-4F2A-A33A-0148C10D52B2,urn:lsid:compositae.org:concepts:332471,Asteraceae,Asteraceae,"Chrysogonum australe Alexander ex Small",species,,Chrysogonum,"","L.",,australe,"","Alexander ex Small",,,"","",NULL,"Alexander ex Small",NULL,,"1415",1933,,,,"",Synonym,GCC-49E40C27-0079-4831-AAAA-03407ADAEB3A,"Chrysogonum virginianum var. australe (Alexander ex Small) H.E.Ahles",GCC-B2177718-DE97-468D-AE82-8671C91CB5E2,GCC,35409FCD-A7D1-4F2A-A33A-0148C10D52B2,true,2011-09-26T07:35:29.763,2012-02-11T19:46:03,,"1062448-2,57667-2","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Tropicos, Preliminary Checklist of North American Compositae",""
GCC-819AC6F4-E7F0-4B5D-9754-014AA94B313E,urn:lsid:compositae.org:names:819AC6F4-E7F0-4B5D-9754-014AA94B313E,urn:lsid:compositae.org:concepts:535583,Asteraceae,Asteraceae,"Leontodon crepidiformis Lam.",species,,Leontodon,"","L.",,crepidiformis,"","Lam.",,,"","",NULL,"Lam.","Encycl. (Lamarck) 3(2): 530",,"530",1792,,,,"",Synonym,GCC-EC3FFF2B-837E-4555-840D-8B245E0F723C,"Scorzoneroides pyrenaica (Gouan) Holub",GCC-B72BD958-DFD1-4CBD-AB91-49854B74CDCB,GCC,819AC6F4-E7F0-4B5D-9754-014AA94B313E,true,2010-12-15T20:33:12.087,2012-02-11T19:46:03,,"229288-1","Data Providers:  IPNI, Cichorieae Portal",""
GCC-4E7D4CEA-0356-4520-824F-014B0AEDB1BA,urn:lsid:compositae.org:names:4E7D4CEA-0356-4520-824F-014B0AEDB1BA,urn:lsid:compositae.org:concepts:657,Asteraceae,Asteraceae,"Phaenocoma D.Don",genus,,Phaenocoma,"","D.Don",,,"","",,,"","",NULL,"D.Don","in Mem. Wern. Soc. v. (1826) 554.",,"554",1826,,,,"",Accepted,GCC-4E7D4CEA-0356-4520-824F-014B0AEDB1BA,"Phaenocoma D.Don",GCC-C3AA5EF3-98A7-424F-9C39-862257D20C45,GCC,4E7D4CEA-0356-4520-824F-014B0AEDB1BA,true,2010-10-31T00:48:54.450,2012-02-11T19:46:03,,"10474-1","Data Providers:  Kadereit & Jeffrey 2007, African Plant Database, SANBI, New Zealand Plant Name Database, IPNI, Tropicos, Funk et al. 2009",""
GCC-3E014586-1DD2-4F6B-8447-014BDA7FBE15,urn:lsid:compositae.org:names:3E014586-1DD2-4F6B-8447-014BDA7FBE15,urn:lsid:compositae.org:concepts:508414,Asteraceae,Asteraceae,"Hieracium britannicum var. vagense F.Hanb.",variety,,Hieracium,"","Tourn. ex L.",,britannicum,"","F.Hanb.",variety,vagense,NULL,"F.Hanb.",NULL,"F.Hanb.","F. Hanb., in J. Bot. 30. 1892.",,"367",1892,,,,"",Synonym,GCC-AC37FD45-2C78-4031-91EF-BB3EBAD610BB,"Hieracium vagense (F.Hanb.) Ley",GCC-6B81C372-B9EC-47C7-B66A-A1215B48B5FD,GCC,3E014586-1DD2-4F6B-8447-014BDA7FBE15,true,2010-12-21T22:04:26.117,2012-02-11T19:46:03,,"","Data Providers:  Euro+Med, LCR Editor, Cichorieae Portal",""
GCC-2C9E1293-EC13-4813-A5EC-014C33D0969E,urn:lsid:compositae.org:names:2C9E1293-EC13-4813-A5EC-014C33D0969E,urn:lsid:compositae.org:concepts:258615,Asteraceae,Asteraceae,"Tetraneuris linearifolia (Hook.) Greene var. linearifolia",variety,,Tetraneuris,"","Greene",,linearifolia,"Hook.","(Hook.) Greene",variety,linearifolia,"Hook.","(Hook.) Greene","Hook.","Greene",NULL,,"",1896,,,,"",Accepted,GCC-2C9E1293-EC13-4813-A5EC-014C33D0969E,"Tetraneuris linearifolia (Hook.) Greene var. linearifolia",GCC-2D6068D8-CC59-4DD1-8637-5D470353F61B,GCC,2C9E1293-EC13-4813-A5EC-014C33D0969E,true,2010-04-20T00:13:00.967,2012-02-11T19:46:03,,"","Data Providers:  CONABIO, Tropicos, Preliminary Checklist of North American Compositae",""
GCC-89D9AD52-7F15-4DBF-99D8-014C3BF26640,urn:lsid:compositae.org:names:89D9AD52-7F15-4DBF-99D8-014C3BF26640,urn:lsid:compositae.org:concepts:266160,Asteraceae,Asteraceae,"Sphaeranthus peduncularis DC.",species,,Sphaeranthus,"","L.",,peduncularis,"","DC.",,,"","",NULL,"DC.","Prodr. (DC.) 5: 370",,"370",1836,,,,"",Accepted,GCC-89D9AD52-7F15-4DBF-99D8-014C3BF26640,"Sphaeranthus peduncularis DC.",GCC-0C29C6C4-667E-453A-8AE5-B1FD88688078,GCC,89D9AD52-7F15-4DBF-99D8-014C3BF26640,true,2010-04-19T14:50:02.980,2012-02-11T19:46:03,,"250561-1","Data Providers:  African Plant Database, SANBI, IPNI, Tropicos",""
GCC-0B3F21D8-3DF9-4638-B5C3-014D44147DA9,urn:lsid:compositae.org:names:0B3F21D8-3DF9-4638-B5C3-014D44147DA9,urn:lsid:compositae.org:concepts:403010,Asteraceae,Asteraceae,"Taraxacum modestum Schischk.",species,,Taraxacum,"","Weber ex F.H.Wigg.",,modestum,"","Schischk.",,,"","",NULL,"Schischk.","Fl. URSS xxix. 509, 738 (1964).",,"",,,,,"",Accepted,GCC-0B3F21D8-3DF9-4638-B5C3-014D44147DA9,"Taraxacum modestum Schischk.",GCC-AC8194FF-8493-430B-B3E2-3F67778876A2,GCC,0B3F21D8-3DF9-4638-B5C3-014D44147DA9,true,2010-04-19T21:59:44.077,2012-02-11T19:46:03,,"254027-1","Data Providers:  IPNI, Tropicos, Vascular Plants of Russia",""
GCC-D90DCC4B-F32B-4113-9160-014DB55C192B,urn:lsid:compositae.org:names:D90DCC4B-F32B-4113-9160-014DB55C192B,[none],Asteraceae,Asteraceae,"Cynthia dandelion var. dandelion",variety,,Cynthia,"","D.Don",,dandelion,"L.","(L.) DC.",variety,dandelion,NULL,NULL,NULL,NULL,NULL,,"",,,,,"",Synonym,GCC-E299EF88-D9C2-413D-82F9-F0C6DEB33988,"Krigia dandelion (L.) Nutt.",GCC-5BEF4D40-A343-416E-9683-C333715DC8D5,GCC,D90DCC4B-F32B-4113-9160-014DB55C192B,true,2011-06-24T22:18:22.950,2012-02-11T19:46:03,,"","Data Providers:  Tropicos, LCR Editor",""
GCC-9CDC5672-F774-4A0D-9922-014E588F9EE0,urn:lsid:compositae.org:names:9CDC5672-F774-4A0D-9922-014E588F9EE0,urn:lsid:compositae.org:concepts:313601,Asteraceae,Asteraceae,"Echinops spinosissimus Freyn",species,,Echinops,"","L.",,spinosissimus,"","Freyn",,,"","",NULL,"Freyn",NULL,,"",1895,,,,"nom. illeg.",Illegitimate,GCC-40C0F14C-BD13-4862-8817-79599F73F764,"Echinops pungens Trautv.",GCC-69F51080-081E-4BE2-9CB3-A6915587057C,GCC,9CDC5672-F774-4A0D-9922-014E588F9EE0,true,2010-04-14T21:26:42.373,2012-02-11T19:46:03,,"202682-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-AC6E394A-9753-4173-B5D5-014E8883A6F3,urn:lsid:compositae.org:names:AC6E394A-9753-4173-B5D5-014E8883A6F3,urn:lsid:compositae.org:concepts:261201,Asteraceae,Asteraceae,"Gymnostylis Raf.",genus,,Gymnostylis,"","Raf.",,,"","",,,"","",NULL,"Raf.",NULL,,"",1818,,,,"",Illegitimate,GCC-F73F1DD1-4EDC-4401-BBC4-E64D811F753B,"Pluchea Cass.",GCC-77279FDB-1FC5-47FE-9E9E-BE3EC5348A09,GCC,AC6E394A-9753-4173-B5D5-014E8883A6F3,true,2010-12-13T23:57:42.520,2012-02-11T19:46:03,,"9157-1,30480008-2","Data Providers:  CONABIO, IPNI, Govaerts World Compositae Checklist A-G, Tropicos, LCR Editor, Bolivia Checklist",""
GCC-817F67FD-AF96-40FE-BB18-014E97B55EF2,urn:lsid:compositae.org:names:817F67FD-AF96-40FE-BB18-014E97B55EF2,urn:lsid:compositae.org:concepts:503337,Asteraceae,Asteraceae,"Hieracium sagittatum subsp. rubiginosum (F.Hanb.) Zahn",subspecies,,Hieracium,"","Tourn. ex L.",,sagittatum,"Lindeb.","(Lindeb.) Norrl.",subspecies,rubiginosum,"F.Hanb.","(F.Hanb.) Zahn","F.Hanb.","Zahn","Zahn, in Engler, Pflanzenr. 76. 1921.",,"345",1921,,GCC-B4D53CF9-B7EE-47E4-87F3-357A4A19B53D,,"",Synonym,GCC-B4D53CF9-B7EE-47E4-87F3-357A4A19B53D,"Hieracium rubiginosum F.Hanb.",GCC-C264AAA1-382F-4433-8C57-4089AFF0201F,GCC,817F67FD-AF96-40FE-BB18-014E97B55EF2,true,2010-04-16T20:21:39.983,2012-02-11T19:46:03,,"","Data Providers:  Euro+Med, LCR Editor",""
GCC-61E14319-7AC8-4041-9EA4-014EE7D48B2B,urn:lsid:compositae.org:names:61E14319-7AC8-4041-9EA4-014EE7D48B2B,urn:lsid:compositae.org:concepts:446864,Asteraceae,Asteraceae,"Cnicus fontinalis Greene",species,,Cnicus,"","L.",,fontinalis,"","Greene",,,"","",NULL,"Greene",NULL,,"151",1886,,,,"",Synonym,GCC-4738B47A-BD49-41CD-B7C1-DB7B197BB876,"Cirsium fontinale (Greene) Jeps.",GCC-D9A2C846-4B55-43F4-B51A-BB1B0AE0F257,GCC,61E14319-7AC8-4041-9EA4-014EE7D48B2B,true,2010-04-14T05:31:58.153,2012-02-11T19:46:03,,"61779-2,196535-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Tropicos",""
GCC-F51F580A-10D8-405A-AC42-014FD53DA68E,urn:lsid:compositae.org:names:F51F580A-10D8-405A-AC42-014FD53DA68E,urn:lsid:compositae.org:concepts:259220,Asteraceae,Asteraceae,"Coreopsis foetida Cav.",species,,Coreopsis,"","L.",,foetida,"","Cav.",,,"","",NULL,"Cav.",NULL,,"",1791,,GCC-F51F580A-10D8-405A-AC42-014FD53DA68E,,"",Synonym,GCC-1228C7C5-9073-4164-BFF0-6AE694E2A038,"Simsia foetida (Cav.) S.F.Blake",GCC-C4829667-3D4F-4DE7-B819-BB0495DAA87D,GCC,F51F580A-10D8-405A-AC42-014FD53DA68E,true,2010-04-14T08:52:16.340,2012-02-11T19:46:03,,"198015-1,65804-2","Data Providers:  CONABIO, Govaerts World Compositae Checklist A-G, IPNI, MesoAmericana, Tropicos, Euro+Med",""
GCC-99E0ADEB-4205-4BB5-B9DD-01507941E1E8,urn:lsid:compositae.org:names:99E0ADEB-4205-4BB5-B9DD-01507941E1E8,urn:lsid:compositae.org:concepts:272264,Asteraceae,Asteraceae,"Berkheya canescens DC.",species,,Berkheya,"","Ehrh.",,canescens,"","DC.",,,"","",NULL,"DC.",NULL,,"507",1838,,,,"",Accepted,GCC-99E0ADEB-4205-4BB5-B9DD-01507941E1E8,"Berkheya canescens DC.",GCC-55AB2CEF-122F-498B-9D98-FEE9FB01156D,GCC,99E0ADEB-4205-4BB5-B9DD-01507941E1E8,true,2011-09-25T00:56:13.437,2012-02-11T19:46:03,,"184520-1","Data Providers:  African Plant Database, SANBI, Govaerts World Compositae Checklist A-G, IPNI, Tropicos","ori:FSA"
GCC-5497C920-A464-4BFB-AAA5-0151FE97CACA,urn:lsid:compositae.org:names:5497C920-A464-4BFB-AAA5-0151FE97CACA,[none],Asteraceae,Asteraceae,"Crepis versicolor Fisch. ex DC.",species,,Crepis,"","L.",,versicolor,"","Fisch. ex DC.",,,"","",NULL,"Fisch. ex DC.",NULL,,"151",1838,,,,"",Synonym,GCC-4984BE23-6AD2-4C66-B895-61F973955C87,"Ixeridium gramineum (Fisch.) Tzvelev",GCC-ED33DFE9-5D6E-4131-8CA0-C4D1F047CAE1,GCC,5497C920-A464-4BFB-AAA5-0151FE97CACA,true,2010-04-14T14:20:24.090,2012-02-11T19:46:03,,"200364-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI",""
GCC-22C31106-BAD1-44FA-A044-0152182BC522,urn:lsid:compositae.org:names:22C31106-BAD1-44FA-A044-0152182BC522,urn:lsid:compositae.org:concepts:305281,Asteraceae,Asteraceae,"Cotula aurea Sm.",species,,Cotula,"","Tourn. ex L.",,aurea,"","Sm.",,,"","",NULL,"Sm.","Fl. Graec. 9: 61 (1839)",,"61",1839,,,,"",Synonym,GCC-D81795A4-CE4F-4242-8CBF-925322D1366C,"Matricaria decipiens (Fisch. & Mey.)",GCC-B4A7881D-092C-40D6-848B-583C8614183A,GCC,22C31106-BAD1-44FA-A044-0152182BC522,true,2010-06-25T13:52:17.543,2012-02-11T19:46:03,,"","Data Providers:  Govaerts World Compositae Checklist A-G",""
GCC-DF8666E0-176D-4C36-A9C2-015241456CB6,urn:lsid:compositae.org:names:DF8666E0-176D-4C36-A9C2-015241456CB6,urn:lsid:compositae.org:concepts:562562,Asteraceae,Asteraceae,"Taraxacum pseudoalaskanum var. pseudoalaskanum",variety,,Taraxacum,"","Weber ex F.H.Wigg.",,pseudoalaskanum,"","Jurtzev",variety,pseudoalaskanum,NULL,NULL,NULL,NULL,NULL,,"",,,,,"",Synonym,GCC-566DF13A-08C4-4A0B-BBE2-A68AFD3808F3,"Taraxacum pseudoalaskanum Jurtzev",GCC-566DF13A-08C4-4A0B-BBE2-A68AFD3808F3,GCC,DF8666E0-176D-4C36-A9C2-015241456CB6,true,2011-06-27T23:09:22.857,2012-02-11T19:46:03,,"","Data Providers:  LCR Editor",""
GCC-2D509CE4-50AE-4E8C-BC63-0153E322B1F0,urn:lsid:compositae.org:names:2D509CE4-50AE-4E8C-BC63-0153E322B1F0,urn:lsid:compositae.org:concepts:460244,Asteraceae,Asteraceae,"Arctium elatum Kuntze",species,,Arctium,"","L.",,elatum,"","Kuntze",,,"","",NULL,"Kuntze","Revis. Gen. Pl. 1",,"307",1891,,,,"",Synonym,GCC-B36F5A34-A743-49E5-8E67-C8A23DA238A7,"Cousinia elata Boiss. & Buhse",GCC-2AEF9113-39F0-4C5E-BA2B-966E29844C20,GCC,2D509CE4-50AE-4E8C-BC63-0153E322B1F0,true,2011-09-24T04:48:40.357,2012-02-11T19:46:03,,"178340-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, LCR Editor",""
GCC-9F903325-2D07-4E55-B1F2-0154A9C5FE83,urn:lsid:compositae.org:names:9F903325-2D07-4E55-B1F2-0154A9C5FE83,urn:lsid:compositae.org:concepts:259167,Asteraceae,Asteraceae,"Schkuhria pinnata (Lam.) Kuntze ex Thell.",species,,Schkuhria,"","Roth",,pinnata,"Lam.","(Lam.) Kuntze ex Thell.",,,"","","Lam.","Kuntze ex Thell.",NULL,,"308",,,GCC-23CFA2AA-DD3C-47C6-BA9B-728D033BB7DF,,"",Accepted,GCC-9F903325-2D07-4E55-B1F2-0154A9C5FE83,"Schkuhria pinnata (Lam.) Kuntze ex Thell.",GCC-BEAFEB25-3336-4EDE-BC57-1BDA4C1D4507,GCC,9F903325-2D07-4E55-B1F2-0154A9C5FE83,true,2011-12-22T23:26:21.750,2012-02-11T19:46:03,,"242907-1,1104646-2,150535-3","Data Providers:  CONABIO, LCR Editor, African Plant Database, New Zealand Plant Name Database, IPNI, MesoAmericana, Tropicos, Euro+Med, Colombia Checklist, Australian Capital Territory Census, New South Wales Flora Online, Victoria Census, Preliminary Checklist of North American Compositae, Flora del Conosur, Lista de Espécies da Flora do Brasil, Bolivia Checklist",""
GCC-7885D7F9-7046-4091-9A82-01554254CB39,urn:lsid:compositae.org:names:7885D7F9-7046-4091-9A82-01554254CB39,urn:lsid:compositae.org:concepts:491263,Asteraceae,Asteraceae,"Hieracium abadesicola Pau",species,,Hieracium,"","Tourn. ex L.",,abadesicola,"","Pau",,,"","",NULL,"Pau",NULL,,"506",1918,,,,"",Synonym,GCC-E1EA8B88-2CC7-45EB-86A1-3388F026FC39,"Hieracium solidagineum subsp. abadesicola (Pau) Greuter",GCC-F84FA45B-C1DB-4F8F-9A21-7054E4C71895,GCC,7885D7F9-7046-4091-9A82-01554254CB39,true,2010-12-20T00:46:02.083,2012-02-11T19:46:03,,"214253-1","Data Providers:  IPNI, Euro+Med, Cichorieae Portal",""
GCC-B64FA715-3518-48D0-AA27-0155AF9A63E2,urn:lsid:compositae.org:names:B64FA715-3518-48D0-AA27-0155AF9A63E2,urn:lsid:compositae.org:concepts:445565,Asteraceae,Asteraceae,"Helianthus kentuckiensis McFarland & W.A.Anderson",species,,Helianthus,"","L.",,kentuckiensis,"","McFarland & W.A.Anderson",,,"","",NULL,"McFarland & W.A.Anderson",NULL,,"",1924,,,,"",Synonym,GCC-49DCC94C-6835-4480-BA76-DCFDDD080F04,"Helianthus silphioides Nutt.",GCC-D364D676-5CD3-4A99-85D5-7971FE98DAF8,GCC,B64FA715-3518-48D0-AA27-0155AF9A63E2,true,2010-04-15T23:55:13.047,2012-02-11T19:46:03,,"212138-1,119150-2","Data Providers:  IPNI, Tropicos",""
GCC-81F001BB-A683-4065-81BC-0155B2E48C7E,urn:lsid:compositae.org:names:81F001BB-A683-4065-81BC-0155B2E48C7E,urn:lsid:compositae.org:concepts:341140,Asteraceae,Asteraceae,"Stevia ovata Dum.Cours.",species,,Stevia,"","Cav.",,ovata,"","Dum.Cours.",,,"","",NULL,"Dum.Cours.",NULL,,"93",1811,,,,"nom.superfl. ",Illegitimate,GCC-6763E021-1554-4049-B6D3-37C34636E8B6,"Stevia ovata Willd.",GCC-7015206C-F3EC-4C8D-A1DA-7A338B7B49AB,GCC,81F001BB-A683-4065-81BC-0155B2E48C7E,true,2010-12-24T17:29:56.993,2012-02-11T19:46:03,,"251486-1","Data Providers:  IPNI, MesoAmericana, Tropicos, LCR Editor, Robinson Eupatorieae","nom. superfl."
GCC-D44CAB03-8101-4025-9204-01561882EA95,urn:lsid:compositae.org:names:D44CAB03-8101-4025-9204-01561882EA95,urn:lsid:compositae.org:concepts:452226,Asteraceae,Asteraceae,"Calcitrapa nicaensis (All.) Holub",species,,Calcitrapa,"","Heist. ex Fabr.",,nicaensis,"All.","(All.) Holub",,,"","","All.","Holub",NULL,,"143",1973,,GCC-0A4D2CE9-55EC-4E81-9ACE-DFD49D91E92B,,"",Synonym,GCC-6640F8D7-BF06-479B-9A70-6E7E384C8019,"Centaurea sicula L.",GCC-22C3795D-1317-4284-861C-F913447E9020,GCC,D44CAB03-8101-4025-9204-01561882EA95,true,2011-09-25T10:28:42.437,2012-02-11T19:46:03,,"187512-1","Data Providers:  Govaerts World Compositae Checklist A-G, IPNI, Euro+Med",""
GCC-263F167B-5C10-46FC-A17F-015693AA52EA,urn:lsid:compositae.org:names:263F167B-5C10-46FC-A17F-015693AA52EA,urn:lsid:compositae.org:concepts:534438,Asteraceae,Asteraceae,"Lactuca integrifolia Bigelow",species,,Lactuca,"","L.",,integrifolia,"","Bigelow",,,"","",NULL,"Bigelow","Fl. Boston., ed. 2 287",,"287",1824,,,,"",Illegitimate,GCC-78EA1369-45E2-4BF6-A890-0112E5399CCC,"Lactuca canadensis L.",GCC-CF4A3349-B546-48AF-A6FF-67669BDBC6AC,GCC,263F167B-5C10-46FC-A17F-015693AA52EA,true,2010-12-15T19:11:00.777,2012-02-11T19:46:03,,"228051-1,134546-2","Data Providers:  IPNI, Tropicos, Cichorieae Portal",""
GCC-B9076A81-25C6-4A5D-BC57-0156A953715F,urn:lsid:compositae.org:names:B9076A81-25C6-4A5D-BC57-0156A953715F,urn:lsid:compositae.org:concepts:677,Asteraceae,Asteraceae,"Gynoxys Cass.",genus,,Gynoxys,"","Cass.",,,"","",,,"","",NULL,"Cass.","Dict. Sci. Nat. 48",,"455",1827,,,,"",Accepted,GCC-B9076A81-25C6-4A5D-BC57-0156A953715F,"Gynoxys Cass.",GCC-20286C41-4444-47E1-BBCF-1A0948CEBDBF,GCC,B9076A81-25C6-4A5D-BC57-0156A953715F,true,2011-11-18T21:52:05.157,2012-02-11T19:46:03,,"9167-1","Data Providers:  Kadereit & Jeffrey 2007, CONABIO, New Zealand Plant Name Database, IPNI, Govaerts World Compositae Checklist A-G, Tropicos, LCR Editor, Paramo Checklist, Funk et al. 2009, Flann et al. 2010 Cassini Genera, Bolivia Checklist, Robinson Eupatorieae",""
GCC-74A71929-C3C5-47D8-95F3-0156BD4D834A,urn:lsid:compositae.org:names:74A71929-C3C5-47D8-95F3-0156BD4D834A,urn:lsid:compositae.org:concepts:559332,Asteraceae,Asteraceae,"Pilosella subcymigera subsp. subcymigera",subspecies,,Pilosella,"","Hill",,subcymigera,"Peter","(Peter) Soják",subspecies,subcymigera,NULL,NULL,NULL,NULL,NULL,,"",,,,,"",Synonym,GCC-A9FB4B11-3623-49FE-9FD6-327DD673F545,"Pilosella subcymigera (Peter) Soják",GCC-A9FB4B11-3623-49FE-9FD6-327DD673F545,GCC,74A71929-C3C5-47D8-95F3-0156BD4D834A,true,2011-12-22T18:16:22.420,2012-02-11T19:46:03,,"","Data Providers:  LCR Editor",""
GCC-6251D708-F228-4212-8AAA-0157A803AFDE,urn:lsid:compositae.org:names:6251D708-F228-4212-8AAA-0157A803AFDE,urn:lsid:compositae.org:concepts:391871,Asteraceae,Asteraceae,"Eupatorium cuneifolium var. cuneifolium",variety,,Eupatorium,"","Tourn. ex L.",,cuneifolium,"","Willd.",variety,cuneifolium,NULL,NULL,NULL,NULL,NULL,,"",,,,,"",Synonym,GCC-C8306A68-736B-45B2-89F3-0D424D309E86,"Eupatorium cuneifolium Willd.",GCC-C8306A68-736B-45B2-89F3-0D424D309E86,GCC,6251D708-F228-4212-8AAA-0157A803AFDE,true,2011-06-24T18:56:50.733,2012-02-11T19:46:03,,"","Data Providers:  Tropicos, LCR Editor",""
GCC-D7A0C716-36FC-4133-993F-0158962F10D8,urn:lsid:compositae.org:names:D7A0C716-36FC-4133-993F-0158962F10D8,urn:lsid:compositae.org:concepts:43168,Asteraceae,Asteraceae,"Telekia Baumg.",genus,,Telekia,"","Baumg.",,,"","",,,"","",NULL,"Baumg.",NULL,,"149",1816,,,,"",Accepted,GCC-D7A0C716-36FC-4133-993F-0158962F10D8,"Telekia Baumg.",GCC-77279FDB-1FC5-47FE-9E9E-BE3EC5348A09,GCC,D7A0C716-36FC-4133-993F-0158962F10D8,true,2010-11-18T23:32:32.500,2012-02-11T19:46:03,,"11250-1","Data Providers:  Kadereit & Jeffrey 2007, African Plant Database, New Zealand Plant Name Database, IPNI, Tropicos, Euro+Med, LCR Editor, Vascular Plants of Russia, Funk et al. 2009, Flann et al. 2010 Cassini Genera",""
