"nameID","parentNameID","scientificName","scientificNameAuthorship","nameRank","nameUri","isHybrid","genus","specificEpithet","rankIndicator","otherEpithet","subclass","family","acceptance","acceptedNameID"
24901306,24900772,"Pinus excelsa var. chinensis","Patschke","variety","http://www.tropicos.org/Name/24901306",,"Pinus","excelsa","var.","chinensis","Pinidae","Pinaceae","S",24901308
24901308,24901303,"Pinus armandii var. armandii",,"variety","http://www.tropicos.org/Name/24901308",,"Pinus","armandii","var.","armandii","Pinidae","Pinaceae","A",
24901309,24901303,"Pinus armandii var. mastersiana","(Hayata) Hayata","variety","http://www.tropicos.org/Name/24901309",,"Pinus","armandii","var.","mastersiana","Pinidae","Pinaceae","A",
24901311,24900037,"Pinus parviflora var. fenzeliana","(Hand.-Mazz.) C.L. Wu","variety","http://www.tropicos.org/Name/24901311",,"Pinus","parviflora","var.","fenzeliana","Pinidae","Pinaceae","S",50144417
24901318,24900037,"Pinus parviflora var. morrisonicola","(Hayata) C.L. Wu","variety","http://www.tropicos.org/Name/24901318",,"Pinus","parviflora","var.","morrisonicola","Pinidae","Pinaceae","S",24900961
24901321,24900963,"Pinus wangii var. kwangtungensis","(Chun & Tsiang) Silba","variety","http://www.tropicos.org/Name/24901321",,"Pinus","wangii","var.","kwangtungensis","Pinidae","Pinaceae","S",50144423
24901329,24900108,"Pinus densiflora var. funebris","(Kom.) Liou & Q.L. Wang","variety","http://www.tropicos.org/Name/24901329",,"Pinus","densiflora","var.","funebris","Pinidae","Pinaceae","S",50144409
24901331,24900108,"Pinus densiflora var. liaotungensis","Liou & Q.L. Wang","variety","http://www.tropicos.org/Name/24901331",,"Pinus","densiflora","var.","liaotungensis","Pinidae","Pinaceae","S",50144409
24901332,24900108,"Pinus densiflora var. brevifolia","Liou & Z. Wang","variety","http://www.tropicos.org/Name/24901332",,"Pinus","densiflora","var.","brevifolia","Pinidae","Pinaceae","S",50144409
24901333,24900108,"Pinus densiflora var. ussuriensis","Liou & Z. Wang","variety","http://www.tropicos.org/Name/24901333",,"Pinus","densiflora","var.","ussuriensis","Pinidae","Pinaceae","A",
24901339,24900108,"Pinus densiflora var. globosa","Mayr","variety","http://www.tropicos.org/Name/24901339",,"Pinus","densiflora","var.","globosa","Pinidae","Pinaceae","S",24901286
24901342,24900389,"Pinus massoniana var. henryi","(Mast.) C.L. Wu","variety","http://www.tropicos.org/Name/24901342",,"Pinus","massoniana","var.","henryi","Pinidae","Pinaceae","S",50107870
24901346,50231596,"Pinus obovata var. schrenkiana","Parl.","variety","http://www.tropicos.org/Name/24901346",,"Pinus","obovata","var.","schrenkiana","Pinidae","Pinaceae",,
24901347,24900695,"Pinus tabuliformis var. tokunagai","(Nakai) Takenouchi","variety","http://www.tropicos.org/Name/24901347",,"Pinus","tabuliformis","var.","tokunagai","Pinidae","Pinaceae","S",24901356
24901349,24900695,"Pinus tabuliformis var. bracteata","Takenouchi","variety","http://www.tropicos.org/Name/24901349",,"Pinus","tabuliformis","var.","bracteata","Pinidae","Pinaceae","S",24901356
24901352,24900695,"Pinus tabuliformis fo. jeholensis","Liou & Z. Wang","forma","http://www.tropicos.org/Name/24901352",,"Pinus","tabuliformis","fo.","jeholensis","Pinidae","Pinaceae","S",24901356
24901353,24900911,"Pinus jezoensis fo. microsperma","VOSS","forma","http://www.tropicos.org/Name/24901353",,"Pinus","jezoensis","fo.","microsperma","Pinidae","Pinaceae",,
24901354,24900695,"Pinus tabuliformis fo. purpurea","Liou & Z. Wang","forma","http://www.tropicos.org/Name/24901354",,"Pinus","tabuliformis","fo.","purpurea","Pinidae","Pinaceae","S",24901356
24901355,24900780,"Pinus larix var. sussica","Endl.","variety","http://www.tropicos.org/Name/24901355",,"Pinus","larix","var.","sussica","Pinidae","Pinaceae",,
24901356,24900695,"Pinus tabuliformis var. tabuliformis",,"variety","http://www.tropicos.org/Name/24901356",,"Pinus","tabuliformis","var.","tabuliformis","Pinidae","Pinaceae","A",
24901357,24900780,"Pinus larix var. europaea","Pall.","variety","http://www.tropicos.org/Name/24901357",,"Pinus","larix","var.","europaea","Pinidae","Pinaceae",,
24901358,24900695,"Pinus tabuliformis var. mukdensis","(Uyeki ex Nakai) Uyeki","variety","http://www.tropicos.org/Name/24901358",,"Pinus","tabuliformis","var.","mukdensis","Pinidae","Pinaceae","A",
24901359,24900695,"Pinus tabuliformis var. umbraculifera","Liou & Z. Wang","variety","http://www.tropicos.org/Name/24901359",,"Pinus","tabuliformis","var.","umbraculifera","Pinidae","Pinaceae","A",
24901364,24901361,"Pinus densata var. pygmaea","J.R. Xue","variety","http://www.tropicos.org/Name/24901364",,"Pinus","densata","var.","pygmaea","Pinidae","Pinaceae","S",24901373
24901368,24900695,"Pinus tabuliformis var. densata","(Mast.) Rehder","variety","http://www.tropicos.org/Name/24901368",,"Pinus","tabuliformis","var.","densata","Pinidae","Pinaceae","S",24901361
24901369,50144266,"Pinus sinensis var. yunnanensis","(Franch.) Shaw","variety","http://www.tropicos.org/Name/24901369",,"Pinus","sinensis","var.","yunnanensis","Pinidae","Pinaceae","S",24901371
24901370,24900695,"Pinus tabuliformis var. yunnanensis","(Franch.) Dallim. & A.B. Jacks.","variety","http://www.tropicos.org/Name/24901370",,"Pinus","tabuliformis","var.","yunnanensis","Pinidae","Pinaceae","S",24901371
24901371,24900663,"Pinus yunnanensis var. yunnanensis",,"variety","http://www.tropicos.org/Name/24901371",,"Pinus","yunnanensis","var.","yunnanensis","Pinidae","Pinaceae","A",
24901372,24900663,"Pinus yunnanensis var. tenuifolia","W.C. Cheng & Y.W. Law","variety","http://www.tropicos.org/Name/24901372",,"Pinus","yunnanensis","var.","tenuifolia","Pinidae","Pinaceae","A",
24901373,24900663,"Pinus yunnanensis var. pygmaea","(J.R. Xue) J.R. Xue","variety","http://www.tropicos.org/Name/24901373",,"Pinus","yunnanensis","var.","pygmaea","Pinidae","Pinaceae","A",
24901374,24900791,"Pinus kesiya var. langbianensis","(A. Chev.) Gaussen ex Bui","variety","http://www.tropicos.org/Name/24901374",,"Pinus","kesiya","var.","langbianensis","Pinidae","Pinaceae","S",24900791
24901382,24901381,"Pinus argyi var. longevaginans","H. L├⌐v.","variety","http://www.tropicos.org/Name/24901382",,"Pinus","argyi","var.","longevaginans","Pinidae","Pinaceae","S",24901384
24901384,24900389,"Pinus massoniana var. massoniana",,"variety","http://www.tropicos.org/Name/24901384",,"Pinus","massoniana","var.","massoniana","Pinidae","Pinaceae","A",
24901385,24900780,"Pinus larix var. sibirica","Munchh.","variety","http://www.tropicos.org/Name/24901385",,"Pinus","larix","var.","sibirica","Pinidae","Pinaceae",,
24901386,24900389,"Pinus massoniana var. hainanensis","W.C. Cheng & L.K. Fu","variety","http://www.tropicos.org/Name/24901386",,"Pinus","massoniana","var.","hainanensis","Pinidae","Pinaceae","A",
24901388,24900664,"Pinus luchuensis var. hwangshanensis","(K.C. Hsia) C.L. Wu","variety","http://www.tropicos.org/Name/24901388",,"Pinus","luchuensis","var.","hwangshanensis","Pinidae","Pinaceae","S",24900971
24901389,24900971,"Pinus taiwanensis var. taiwanensis",,"variety","http://www.tropicos.org/Name/24901389",,"Pinus","taiwanensis","var.","taiwanensis","Pinidae","Pinaceae","A",
24901489,24900108,"Pinus densiflora fo. umbraculifera","(Mayr) Beissn.","forma","http://www.tropicos.org/Name/24901489",,"Pinus","densiflora","fo.","umbraculifera","Pinidae","Pinaceae","A",
24901629,24900682,"Tsuga chinensis var. formosana","(Hayata) H.L. Li & H. Keng","variety","http://www.tropicos.org/Name/24901629",,"Tsuga","chinensis","var.","formosana","Pinidae","Pinaceae","A",
24901630,24901644,"Tsuga dumosa var. chinensis","(Franch.) E. Pritz.","variety","http://www.tropicos.org/Name/24901630",,"Tsuga","dumosa","var.","chinensis","Pinidae","Pinaceae","S",24901633
24901631,24901645,"Tsuga brunoniana var. chinensis","(Franch.) Mast.","variety","http://www.tropicos.org/Name/24901631",,"Tsuga","brunoniana","var.","chinensis","Pinidae","Pinaceae","S",24900682
24901633,24900682,"Tsuga chinensis var. chinensis",,"variety","http://www.tropicos.org/Name/24901633",,"Tsuga","chinensis","var.","chinensis","Pinidae","Pinaceae","A",
24901634,24900682,"Tsuga chinensis var. tchekiangensis","(Flous) W.C. Cheng & L.K. Fu","variety","http://www.tropicos.org/Name/24901634",,"Tsuga","chinensis","var.","tchekiangensis","Pinidae","Pinaceae","S",24901633
24901636,24900682,"Tsuga chinensis var. robusta","C.Y. Cheng & L.K. Fu","variety","http://www.tropicos.org/Name/24901636",,"Tsuga","chinensis","var.","robusta","Pinidae","Pinaceae","A",
24901637,24900682,"Tsuga chinensis var. oblongisquamata","C.Y. Cheng & L.K. Fu","variety","http://www.tropicos.org/Name/24901637",,"Tsuga","chinensis","var.","oblongisquamata","Pinidae","Pinaceae","S",50113335
24901682,24900183,"Pinus contorta var. bolanderi","Lemmon","variety","http://www.tropicos.org/Name/24901682",,"Pinus","contorta","var.","bolanderi","Pinidae","Pinaceae","S",24900528
24901684,24900201,"Pinus muricata var. cedrosensis","J.T. Howell","variety","http://www.tropicos.org/Name/24901684",,"Pinus","muricata","var.","cedrosensis","Pinidae","Pinaceae","S",24900480
24901685,24900210,"Pinus radiata var. binata","(Engelm.) Brewer & S. Watson","variety","http://www.tropicos.org/Name/24901685",,"Pinus","radiata","var.","binata","Pinidae","Pinaceae","S",24900201
24901694,24900002,"Abies cephalonica var. greaca","(Fraas) Liu","variety","http://www.tropicos.org/Name/24901694",,"Abies","cephalonica","var.","greaca","Pinidae","Pinaceae","A",
24901695,24900002,"Abies cephalonica var. apollinis","(Link) Beissn.","variety","http://www.tropicos.org/Name/24901695",,"Abies","cephalonica","var.","apollinis","Pinidae","Pinaceae","S",100280035
24901696,24900054,"Abies nordmanniana subsp. equitrojani","(Asch. & Sint. ex Boiss.) Coode & Cullen","subspecies","http://www.tropicos.org/Name/24901696",,"Abies","nordmanniana","subsp.","equitrojani","Pinidae","Pinaceae","A",
24901701,24901700,"Abies durangensis var. coahuilensis","(I.M. Johnst.) Mart.","variety","http://www.tropicos.org/Name/24901701",,"Abies","durangensis","var.","coahuilensis","Pinidae","Pinaceae","A",
24901703,24900640,"Abies guatemalensis var. jaliscana","Mart├¡nez","variety","http://www.tropicos.org/Name/24901703",,"Abies","guatemalensis","var.","jaliscana","Pinidae","Pinaceae","A",
24901711,24900697,"Cedrus libani var. atlantica","(Endl.) Hook. f.","variety","http://www.tropicos.org/Name/24901711",,"Cedrus","libani","var.","atlantica","Pinidae","Pinaceae","S",24900843
24901713,24900697,"Cedrus libani var. brevifolia","Hook. f.","variety","http://www.tropicos.org/Name/24901713",,"Cedrus","libani","var.","brevifolia","Pinidae","Pinaceae","S",50230732
24901715,24900657,"Abies homolepis var. tomomi","Bobbink & Atk. ex Rehder","variety","http://www.tropicos.org/Name/24901715",,"Abies","homolepis","var.","tomomi","Pinidae","Pinaceae","S",50230200
24901720,50230277,"Abies pindrow var. brevifolia","Dallim. & A.B. Jacks.","variety","http://www.tropicos.org/Name/24901720",,"Abies","pindrow","var.","brevifolia","Pinidae","Pinaceae","S",100280108
24901721,50230277,"Abies pindrow var. intermedia","Henry","variety","http://www.tropicos.org/Name/24901721",,"Abies","pindrow","var.","intermedia","Pinidae","Pinaceae",,
24901723,24900704,"Abies pinsapo var. maroccana","(Trab.) Ceb. & Bol.","variety","http://www.tropicos.org/Name/24901723",,"Abies","pinsapo","var.","maroccana","Pinidae","Pinaceae","A",
24901725,24900704,"Abies pinsapo var. tazaotana","(C├┤zar ex Villar) Pourt. & Tour.","variety","http://www.tropicos.org/Name/24901725",,"Abies","pinsapo","var.","tazaotana","Pinidae","Pinaceae","S",50161314
24901755,24900795,"Abies spectabilis var. densa","(Griff.) Silba","variety","http://www.tropicos.org/Name/24901755",,"Abies","spectabilis","var.","densa","Pinidae","Pinaceae","S",24901034
24901757,24901756,"Abies vejarii var. mexicana","(Mart├¡nez) Liu","variety","http://www.tropicos.org/Name/24901757",,"Abies","vejarii","var.","mexicana","Pinidae","Pinaceae","S",50161318
24901771,24900658,"Abies firma var. brachyphylla","(Maxim.) Bertr.","variety","http://www.tropicos.org/Name/24901771",,"Abies","firma","var.","brachyphylla","Pinidae","Pinaceae","S",24901772
24901774,24900656,"Abies mariesii fo. hayachinensis","Hayata","forma","http://www.tropicos.org/Name/24901774",,"Abies","mariesii","fo.","hayachinensis","Pinidae","Pinaceae",,
24901776,24901007,"Abies chensiensis subsp. chensiensis",,"subspecies","http://www.tropicos.org/Name/24901776",,"Abies","chensiensis","subsp.","chensiensis","Pinidae","Pinaceae",,
24901779,24901000,"Abies fargesii var. fargesii",,"variety","http://www.tropicos.org/Name/24901779",,"Abies","fargesii","var.","fargesii","Pinidae","Pinaceae","A",
24901780,24901716,"Abies koreana fo. nigrocarpa","Hatus.","forma","http://www.tropicos.org/Name/24901780",,"Abies","koreana","fo.","nigrocarpa","Pinidae","Pinaceae",,
24901781,24901716,"Abies koreana fo. prostrata","Kol.","forma","http://www.tropicos.org/Name/24901781",,"Abies","koreana","fo.","prostrata","Pinidae","Pinaceae",,
24901782,24900053,"Abies nephrolepis fo. chlorocarpa","Wils.","forma","http://www.tropicos.org/Name/24901782",,"Abies","nephrolepis","fo.","chlorocarpa","Pinidae","Pinaceae",,
24901783,24900056,"Abies sibirica var. gracilis","(Kom.) Patschke","variety","http://www.tropicos.org/Name/24901783",,"Abies","sibirica","var.","gracilis","Pinidae","Pinaceae","S",100280121
24901786,24901785,"Pinus sachalinensis var. nemorensis","(Mayr) VOSS","variety","http://www.tropicos.org/Name/24901786",,"Pinus","sachalinensis","var.","nemorensis","Pinidae","Pinaceae","S",100280123
24901789,24901726,"Abies religiosa var. emarginata","Loock & Martinez ex Martinez","variety","http://www.tropicos.org/Name/24901789",,"Abies","religiosa","var.","emarginata","Pinidae","Pinaceae","S",24901703
24901793,24900019,"Pinus ayacahuite var. veitchii","(Roezl) Shaw","variety","http://www.tropicos.org/Name/24901793",,"Pinus","ayacahuite","var.","veitchii","Pinidae","Pinaceae","A",
24901795,24900019,"Pinus ayacahuite var. novogaliciana","Carvajal","variety","http://www.tropicos.org/Name/24901795",,"Pinus","ayacahuite","var.","novogaliciana","Pinidae","Pinaceae","S",24900218
24901799,24900205,"Pinus ponderosa var. macrophylla","(Engelm.) Shaw","variety","http://www.tropicos.org/Name/24901799",,"Pinus","ponderosa","var.","macrophylla","Pinidae","Pinaceae","S",24900192
24901800,24901810,"Pinus macrophylla var. blancoi","Mart├¡nez","variety","http://www.tropicos.org/Name/24901800",,"Pinus","macrophylla","var.","blancoi","Pinidae","Pinaceae","S",24900192
24901801,24900192,"Pinus engelmannii var. blancoi","(Mart├¡nez) Mart├¡nez","variety","http://www.tropicos.org/Name/24901801",,"Pinus","engelmannii","var.","blancoi","Pinidae","Pinaceae","S",24900192
24901803,24900641,"Pinus montezumae var. hartwegii","(Lindl.) Shaw","variety","http://www.tropicos.org/Name/24901803",,"Pinus","montezumae","var.","hartwegii","Pinidae","Pinaceae",,
24901806,24900369,"Pinus patula var. jaliscana","(P├⌐rez de la Rosa) Silba","variety","http://www.tropicos.org/Name/24901806",,"Pinus","patula","var.","jaliscana","Pinidae","Pinaceae","A",
24901808,24900967,"Pinus lumholtzii var. microphylla","Carvajal","variety","http://www.tropicos.org/Name/24901808",,"Pinus","lumholtzii","var.","microphylla","Pinidae","Pinaceae",,
24901809,24900197,"Pinus leiophylla var. leiophylla",,"variety","http://www.tropicos.org/Name/24901809",,"Pinus","leiophylla","var.","leiophylla","Pinidae","Pinaceae","A",
24901815,24900641,"Pinus montezumae var. lindleyana","(Gordon & Glend.) Parl.","variety","http://www.tropicos.org/Name/24901815",,"Pinus","montezumae","var.","lindleyana","Pinidae","Pinaceae","S",24900649
24901816,24900641,"Pinus montezumae var. macrophylla","(Lindl.) Parl.","variety","http://www.tropicos.org/Name/24901816",,"Pinus","montezumae","var.","macrophylla","Pinidae","Pinaceae","S",24900957
24901817,24900641,"Pinus montezumae fo. macrophylla","Mart├¡nez","forma","http://www.tropicos.org/Name/24901817",,"Pinus","montezumae","fo.","macrophylla","Pinidae","Pinaceae",,
24901818,24900641,"Pinus montezumae var. mezambranus","Carvajal","variety","http://www.tropicos.org/Name/24901818",,"Pinus","montezumae","var.","mezambranus","Pinidae","Pinaceae",,
24901821,24900643,"Pinus pseudostrobus var. pseudostrobus",,"variety","http://www.tropicos.org/Name/24901821",,"Pinus","pseudostrobus","var.","pseudostrobus","Pinidae","Pinaceae","A",
24901822,24900643,"Pinus pseudostrobus fo. megacarpa","Loock","forma","http://www.tropicos.org/Name/24901822",,"Pinus","pseudostrobus","fo.","megacarpa","Pinidae","Pinaceae","A",
24901825,24900158,"Larix decidua var. decidua",,"variety","http://www.tropicos.org/Name/24901825",,"Larix","decidua","var.","decidua","Pinidae","Pinaceae",,
50008050,24900655,"Cedrus deodara fo. argentea","Reissn.","forma","http://www.tropicos.org/Name/50008050",,"Cedrus","deodara","fo.","argentea","Pinidae","Pinaceae","A",
50044069,24900733,"Larix kurilensis subsp. glabra",,"subspecies","http://www.tropicos.org/Name/50044069",,"Larix","kurilensis","subsp.","glabra","Pinidae","Pinaceae",,
50050497,24900643,"Pinus pseudostrobus var. apulcensis","(Lindl.) Shaw","variety","http://www.tropicos.org/Name/50050497",,"Pinus","pseudostrobus","var.","apulcensis","Pinidae","Pinaceae","A",
50050743,24900643,"Pinus pseudostrobus var. oaxacana","Mart├¡nez","variety","http://www.tropicos.org/Name/50050743",,"Pinus","pseudostrobus","var.","oaxacana","Pinidae","Pinaceae",,
50054687,50054686,"Picea balfouriana fo. bicolor","Shi Chen","forma","http://www.tropicos.org/Name/50054687",,"Picea","balfouriana","fo.","bicolor","Pinidae","Pinaceae","S",50140509
50055226,24901381,"Pinus argyi var. argyi",,"variety","http://www.tropicos.org/Name/50055226",,"Pinus","argyi","var.","argyi","Pinidae","Pinaceae",,
50057428,24900389,"Pinus massoniana var. planiceps","A. Murray ex Mast.","variety","http://www.tropicos.org/Name/50057428",,"Pinus","massoniana","var.","planiceps","Pinidae","Pinaceae",,
50073300,24900650,"Pinus michoacana var. cornuta","Mart├¡nez","variety","http://www.tropicos.org/Name/50073300",,"Pinus","michoacana","var.","cornuta","Pinidae","Pinaceae","S",24900957
50073302,24900650,"Pinus michoacana var. michoacana",,"variety","http://www.tropicos.org/Name/50073302",,"Pinus","michoacana","var.","michoacana","Pinidae","Pinaceae",,
